id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48244370,Regal Suite with King bed - San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15322,-89.06815,Private room,431,1,0,,,8,281,0,
48244399,Regal Suite w/Queen & double bed-San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15289,-89.06816,Private room,431,1,0,,,8,287,0,
48279157,Hummingbird pink one bedroom cabin with pool,604999,Bobbi,Belize,Belize Islands,17.73767,-88.02747,Entire home/apt,147,2,4,2022-03-06,0.36,27,209,4,
48282452,"Garden apt w/porch, kitchen, AC, WIFI, bikes, pool",733857,Jacqueline,Stann Creek,Stann Creek Mainland,16.52614,-88.3671,Entire home/apt,137,7,1,2022-02-13,0.68,5,35,1,
48282842,Cariventas brand new luxurious 2 bedroom condo,604999,Bobbi,Belize,Belize Islands,17.74053,-88.02734,Entire home/apt,665,2,0,,,27,328,0,
48286149,Great location and spectacular city view,389699311,Goldentree Hotel,Belize,Belize Mainland,17.51091,-88.20925,Private room,128,1,0,,,1,365,0,
48287613,"The Luxury Suite - Corozal, Bz- 3Bdr/2bthr CASA1",375769845,Michael,Corozal,Corozal,18.37463,-88.40019,Entire home/apt,522,3,0,,,2,338,0,
48296978,Beachfront Poolside Condo,15308338,Alexandra,Belize,Belize Islands,17.93001,-87.95712,Entire home/apt,344,3,4,2022-03-18,0.42,2,268,4,
48329183,"Slice of Paradise - peaceful, tranquil, charming.",389820570,Horacio,Belize,Belize Islands,17.97939,-87.92437,Entire home/apt,252,3,17,2022-03-19,1.44,2,280,17,
48330278,2nd Floor Beachfront Casita with Private Balcony!,389820570,Horacio,Belize,Belize Islands,17.97763,-87.92311,Entire home/apt,192,3,28,2022-03-21,2.33,2,288,28,
48332221,Standard Room - San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15338,-89.06834,Private room,214,1,5,2022-03-06,0.50,8,268,5,
48332749,Honeymoon Suite-San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15352,-89.06812,Private room,883,1,0,,,8,301,0,
48347373,Alma Del Rio Eco-comfort entire compound,15273468,Alma,Cayo,Cayo,17.13863,-89.04831,Entire home/apt,534,2,3,2022-01-08,0.36,3,213,3,
48359287,Jungle-River View Suite - San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15442,-89.06895,Private room,796,1,0,,,8,294,0,
48363662,Stingray Station Divers' Retreat Eagle Ray Suite,390391329,Mark,Belize,Belize Islands,17.91167,-87.97121,Entire home/apt,141,3,2,2022-01-29,0.61,2,246,2,
48381939,Private Beachfront Home close to town.,390558710,Gail,Belize,Belize Islands,17.94078,-87.94643,Entire home/apt,1178,4,8,2022-03-05,0.92,1,341,8,
48390304,Meaghan Del Mar,138504990,Susan,Belize,Belize Islands,17.73733,-88.03198,Entire home/apt,82,2,4,2022-02-07,0.37,1,344,4,
48399775,River View Suite - San Ignacio Resort Hotel,60399527,San Ignacio,Cayo,Cayo,17.15439,-89.06774,Private room,883,1,0,,,8,301,0,
48502809,Capricorn Casitas,391397458,Chris,Belize,Belize Islands,17.95649,-87.93878,Entire home/apt,120,4,5,2022-03-12,0.45,2,13,5,
48503185,Antiques Cabin,391400143,Yasmine,Cayo,Cayo,17.15717,-89.07239,Entire home/apt,120,1,0,,,1,365,0,
48608105,Superior Jungle Tree House / AC (Gold Standard),38183609,Vanilla Hills,Cayo,Cayo,17.16897,-89.1013,Entire home/apt,343,1,23,2022-02-18,2.30,5,236,23,
48625254,"Quaint  Studio, Short Walk to Everything! Gold Standard Registered.",65390255,Sunrise Property Management,Belize,Belize Islands,17.91561,-87.96397,Entire home/apt,206,4,6,2022-01-30,0.54,20,314,6,
48625255,"Quick Walk to Town! Beachfront, Amazing Sunrises. Gold Standard Registered.",65390255,Sunrise Property Management,Belize,Belize Islands,17.91735,-87.96539,Entire home/apt,302,4,8,2022-03-23,0.81,20,298,8,
48637092,"Quick to Town! Beachfront, Amazing Sunrises. Gold Standard Registered.",65390255,Sunrise Property Management,Belize,Belize Islands,17.91736,-87.96505,Entire home/apt,302,4,1,2021-08-11,0.13,20,286,1,
48655188,River/Garden/Treehouse Duplex (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17314,-89.10796,Private room,198,2,2,2022-01-02,0.67,8,352,2,
48675187,Gold Standard Ambergis Caye Beachfront Casita,123247651,Thomas,Belize,Belize Islands,17.9963,-87.916702,Entire home/apt,343,2,4,2022-03-09,1.06,4,250,4,
48679536,"Rachel land Studio Suite, Caye caulker",315936854,Yiu Wah,Belize,Belize Islands,17.737877,-88.027435,Entire home/apt,163,3,1,2021-04-10,0.08,6,365,1,
48701060,Entire House Eco -chic  Garden Sanctuary,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01509,-88.48298,Entire home/apt,252,2,1,2022-03-02,1,6,334,1,
48713115,Decked Out House - 3rd Floor Suite,390995737,Romina,Stann Creek,Stann Creek Mainland,16.52147,-88.37325,Private room,280,3,3,2022-03-01,0.25,1,347,3,
48719821,Sir Angel's Guesthouse RM3 Seashell Room -Sea view,239121410,Michelle,Belize,Belize Mainland,17.49838,-88.18365,Private room,131,1,33,2022-03-20,3.43,3,353,33,
48785782,"Relax and refresh, perfect family getaway - HGTV!",10998068,Herbert,Stann Creek,Stann Creek Mainland,16.6648,-88.30988,Entire home/apt,514,3,6,2022-03-23,0.98,6,300,6,
48786732,Closer to paradise @ this look-out studio - HGTV!,10998068,Herbert,Stann Creek,Stann Creek Mainland,16.6648,-88.30988,Entire home/apt,252,1,1,2022-03-23,1,6,352,1,
48811659,Tuscan House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01535,-88.49036,Entire home/apt,373,3,1,2021-08-03,0.13,6,331,1,
48812846,Lagoon Paradise,139738307,LaTayna,Corozal,Corozal,18.45892,-88.40408,Entire home/apt,252,3,1,2021-04-05,0.08,4,168,1,
48815079,GOLD STANDARD | Palm Suite,376430241,Reef,Belize,Belize Islands,17.91433,-87.96882,Entire home/apt,349,3,6,2022-02-14,0.56,7,123,6,
48819045,GOLD STANDARD | Sands Suite,376430241,Reef,Belize,Belize Islands,17.91514,-87.96665,Entire home/apt,349,3,19,2022-03-20,1.99,7,339,19,
48819986,GOLD STANDARD | Coral Suite,376430241,Reef,Belize,Belize Islands,17.91302,-87.96691,Entire home/apt,349,3,11,2022-03-15,1.17,7,350,11,
48821187,GOLD STANDARD | Sunrise Suite,376430241,Reef,Belize,Belize Islands,17.91467,-87.96864,Entire home/apt,349,3,8,2022-03-12,0.87,7,358,8,
48821647,GOLD STANDARD | Sunset Suite,376430241,Reef,Belize,Belize Islands,17.91287,-87.96732,Entire home/apt,544,3,14,2022-03-15,1.30,7,324,14,
48822059,GOLD STANDARD | Tropic Suite,376430241,Reef,Belize,Belize Islands,17.91335,-87.96813,Entire home/apt,544,3,16,2022-03-15,1.55,7,300,16,
48823254,GOLD STANDARD | Pool Suite,376430241,Reef,Belize,Belize Islands,17.91513,-87.96853,Entire home/apt,625,3,8,2022-02-27,0.79,7,328,8,
48832952,Stunning Master Suite on the Riverfront- Mopan,111194373,David,Cayo,Cayo,17.17892,-89.07978,Entire home/apt,302,2,0,,,3,364,0,
48835084,An Oasis Jungle River House,111194373,David,Cayo,Cayo,17.18205,-89.07997,Entire home/apt,857,2,0,,,3,365,0,
48849789,BEACH!BEACH!BEACH! LocationLocationLocation! RM#11,335595596,Marceli,Belize,Belize Islands,17.91796,-87.96299,Private room,149,1,5,2022-03-05,0.51,15,229,5,
48871867,"20 Acre Jungle Property Rental, 6 Private Cottages",355944929,HickateeCottages,Toledo,Toledo Mainland,16.09523,-88.83204,Entire home/apt,1208,6,0,,,1,354,0,
48885229,Playa De Sala Luxury Room   (Travertine Room),394301266,Forest,Belize,Belize Islands,17.8789,-87.99513,Private room,635,999,0,,,5,339,0,
48915074,Award-winning Jungle bungalows~No Booking Fee!,35805826,Cheryl & Jeff,Cayo,Cayo,17.13096,-89.05841,Entire home/apt,349,1,0,,,3,289,0,
48918241,La Vida Belize - Casa,46877365,Brad,Stann Creek,Stann Creek Mainland,16.65953,-88.31285,Entire home/apt,502,4,8,2022-03-05,0.67,2,291,8,
48957776,Summit Waterfall View Cabana,393686642,Nigel,Cayo,Cayo,16.95716,-88.97904,Private room,599,2,0,,,1,365,0,
48981053,It's 100 percent solar powered,228025343,Blessed,Cayo,Cayo,17.13283,-89.08193,Entire home/apt,100,1,0,,,1,365,0,
48996354,"Playa De Sala Luxury Room, Ocean View (Wood Room)",394301266,Forest,Belize,Belize Islands,17.92181,-87.96081,Private room,635,999,0,,,5,321,0,
48996504,"Playa De Sala Luxury Room, Ocean View (Stone Room)",394301266,Forest,Belize,Belize Islands,17.92066,-87.96223,Private room,655,999,0,,,5,336,0,
48996840,"Playa De Sala Luxury Room, Ocean View (Spa Room)",394301266,Forest,Belize,Belize Islands,17.92187,-87.96153,Private room,706,999,0,,,5,343,0,
49016789,Home away from Home in peace and tranquility.,395254644,Oswald,Belize,Belize Mainland,17.47557,-88.3012,Entire home/apt,252,3,0,,,1,365,0,
49036744,Bay Towers: Seahorse Den   Gold Standard,232894525,Rene,Belize,Belize Islands,17.75543,-88.02714,Entire home/apt,441,2,2,2022-03-12,0.71,7,328,2,
49036750,Bay Towers:  Starfish Cove Gold Standard,232894525,Rene,Belize,Belize Islands,17.75417,-88.02658,Entire home/apt,435,2,3,2022-03-10,0.35,7,343,3,
49036753,Bay Towers: Turtle's Nest  Gold Standard,232894525,Rene,Belize,Belize Islands,17.7523,-88.0266,Entire home/apt,441,2,1,2021-06-06,0.10,7,339,1,
49056364,Luxurious 3-BR 2 Bath Apt in Trendy Neighborhood,242590238,Barefoot Caye,Belize,Belize Mainland,17.5117,-88.19021,Entire home/apt,252,1,21,2022-01-08,1.86,5,240,21,
49057697,"Pura Vida's Garden Two with Pool, Dock, Beach",54601242,Carla,Belize,Belize Islands,17.74223,-88.02429,Entire home/apt,313,1,0,,,7,251,0,
49058005,Bay Towers: Crab Pad - Pool View  Gold Standard,232894525,Rene,Belize,Belize Islands,17.75467,-88.02642,Entire home/apt,313,1,3,2021-12-19,0.27,7,218,3,
49059531,"8BR Private Villa On the Caribbean Beach, Pool",33357511,Villa,Belize,Belize Islands,17.87933,-88.00002,Entire home/apt,3226,5,0,,,3,111,0,
49070928,Beautiful Oceanview 2b2b Condo - Unit 204,85339670,Tres Cocos Resort,Belize,Belize Islands,17.93513,-87.95174,Entire home/apt,552,2,1,2022-03-07,1,25,339,1,
49073369,"Charming apartment with ocean views, patio & full kitchen - walk to the beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.83724,-88.26967,Entire home/apt,403,1,1,2021-11-20,0.23,244,364,1,
49077957,"Pura Vida's  Garden Tres with Pool, Dock, Beach",54601242,Carla,Belize,Belize Islands,17.74148,-88.02483,Entire home/apt,313,1,4,2022-02-12,0.38,7,278,4,
49099600,"Pura Vida's Garden Quattro with Pool, Dock, Beach",54601242,Carla,Belize,Belize Islands,17.74057,-88.02319,Entire home/apt,313,2,0,,,7,251,0,
49099738,"Pura Vida's Ocean View with Pool, Dock, Beach",54601242,Carla,Belize,Belize Islands,17.74016,-88.02389,Entire home/apt,371,2,2,2021-04-26,0.18,7,268,2,
49112113,Hotel Maya -  Corozal in comfort - Apartment 1,346457365,Sylvia,Corozal,Corozal,18.38398,-88.393,Private room,222,3,0,,,5,365,0,
49142079,"Playa De Sala Luxury Room,  Ocean View (Tub Room",394301266,Forest,Belize,Belize Islands,17.87918,-87.99398,Private room,706,999,0,,,5,324,0,
49171537,"Open Concept Home with a ""Intimate Mountain"" feel.",110512261,Sheree,Cayo,Cayo,17.15872,-89.06534,Entire home/apt,101,2,2,2022-02-14,0.21,2,340,2,
49242625,Ocean's Edge 1A - Gorgeous 3BR Beachfront Condo!,45929380,Pelican Reef,Belize,Belize Islands,17.88117,-87.99098,Entire home/apt,857,2,3,2022-02-19,0.83,9,168,3,
49243129,Gold Strd- PV#1A-Overlooking the Barrier Reef,151270790,Nellie,Belize,Belize Islands,17.92279,-87.95963,Entire home/apt,393,2,7,2022-03-20,0.70,35,295,7,
49257856,Morpho sea front suite,16430440,Mariposa Bed & Breakfast,Stann Creek,Stann Creek Mainland,16.53663,-88.3607,Private room,542,1,0,,,2,364,0,
49259398,Red Cracker sea front suite,16430440,Mariposa Bed & Breakfast,Stann Creek,Stann Creek Mainland,16.5364,-88.35926,Private room,542,1,0,,,2,327,0,
49272549,"#8Gold Standard:beachfront 3BR-pool, kayaks, more!",1120393,"Barbara, Belize & Colombia",Belize,Belize Islands,17.89107,-87.98136,Entire home/apt,524,3,3,2021-12-12,0.47,20,270,3,
49292572,Gold Strd-Paradise V#1B-Ocean view condo,151270790,Nellie,Belize,Belize Islands,17.92259,-87.95975,Entire home/apt,393,2,2,2022-01-28,0.67,35,303,2,
49302525,SUNSET CARIBE 1 Bedroom TOP FLOOR PENTHOUSE VIEWS!,12621502,Mariah,Belize,Belize Islands,17.94476,-87.94662,Entire home/apt,454,2,15,2022-03-02,1.33,5,238,15,
49334513,SUNSET CARIBE 2 Bedroom TOP FLOOR PENTHOUSE VIEWS!,12621502,Mariah,Belize,Belize Islands,17.94463,-87.94637,Entire home/apt,621,2,13,2022-02-12,1.44,5,254,13,
49341857,"Ocean's Edge 1B, 3BRBF condo,  on the beach!",45929380,Pelican Reef,Belize,Belize Islands,17.92219,-87.96149,Entire home/apt,958,3,2,2022-03-18,0.71,9,217,2,
49349681,Casa Carolina -spacious peaceful  3bed/3.5 bath,293134913,Costa Norte Management,Belize,Belize Islands,17.890984,-87.980698,Entire home/apt,665,3,8,2022-03-18,0.85,1,339,8,
49361794,Banana Bank Horses & Belize Jungle Lodge,27131197,Banana Bank Horses,Cayo,Cayo,17.27365,-88.77842,Private room,250,1,3,2021-11-30,0.27,5,365,3,
49364479,"Ocean's Edge 2B, Gorgeous 3BR Beachfront 2nd-floor",45929380,Pelican Reef,Belize,Belize Islands,17.88213,-87.99041,Entire home/apt,958,3,0,,,9,215,0,
49364906,"Oceans Edge 3B 3BR Beachfront Condo, 3rd-floor!",45929380,Pelican Reef,Belize,Belize Islands,17.88072,-87.99136,Entire home/apt,958,3,1,2021-06-20,0.11,9,228,1,
49369044,Palms Cove,54524890,Pamela,Stann Creek,Stann Creek Mainland,16.53506,-88.41575,Entire home/apt,121,3,0,,,2,361,0,
49377926,BEACHFRONT 1 BR/1.5 BA LUXURY at Grand Caribe!!,12621502,Mariah,Belize,Belize Islands,17.94666,-87.94302,Entire home/apt,855,2,0,,,5,285,0,
49381569,Tree House in the Jungle / AC (Gold Standard),38183609,Vanilla Hills,Cayo,Cayo,17.16837,-89.10331,Entire home/apt,298,1,1,2022-01-20,0.44,5,220,1,
49381943,Double Bedroom Bungalow (Gold Standard),38183609,Vanilla Hills,Cayo,Cayo,17.16846,-89.10297,Entire home/apt,353,1,2,2022-03-16,0.27,5,235,2,
49382730,BEACHFRONT 2 BR/2.5 BA at Grand Caribe Resort!,12621502,Mariah,Belize,Belize Islands,17.94521,-87.94401,Entire home/apt,1075,2,0,,,5,285,0,
49385209,"Ocean's Edge 4A, 3BR Beachfront on the 4th floor!",45929380,Pelican Reef,Belize,Belize Islands,17.87993,-87.99278,Entire home/apt,958,3,3,2022-02-26,0.32,9,233,3,
49422543,Beachfront Mellow Yellow Beach House,40621113,Jennifer,Stann Creek,Stann Creek Mainland,16.86242,-88.28404,Entire home/apt,524,3,1,2022-01-01,0.34,1,233,1,
49438771,South Gull Villa - Brand New Ocean Front,72483617,Gecko Vacation,Stann Creek,Stann Creek Mainland,16.65285,-88.31339,Entire home/apt,1740,4,1,2021-10-18,0.19,18,221,1,
49487092,3 rainforest cabanas- 6 beds-AC -wifi-& firepits,230055677,Melody,Cayo,Cayo,17.13391,-89.04518,Entire home/apt,372,2,7,2022-03-24,0.85,4,267,7,
49502382,Studio w/ Pool and Sea View,197556576,Jessy,Belize,Belize Islands,17.74161,-88.02479,Entire home/apt,268,2,4,2021-06-23,0.37,8,324,4,
49504655,"Top location:  New, beautiful and modern room",50944698,Claudia,Stann Creek,Stann Creek Mainland,16.514198,-88.367058,Entire home/apt,131,1,18,2022-03-24,1.90,1,349,18,
49505136,Casa La Playa Luxury Beach House,9631757,Pista,Belize,Belize Islands,17.92708,-87.95772,Entire home/apt,2347,3,2,2022-02-22,0.65,10,150,2,
49529880,Beautiful Ocean Front 2b/2b Condo - Unit 303,85339670,Tres Cocos Resort,Belize,Belize Islands,17.9353,-87.95262,Entire home/apt,460,2,12,2022-03-27,1.13,25,211,12,
49541273,Miramar Villas Unit 8 | 3 Bedroom Condo on the Sea,88200158,Coleen,Belize,Belize Islands,17.8906,-87.98189,Entire home/apt,524,3,5,2022-03-12,0.56,17,185,5,
49569772,SOUGHT AFTER PARADISE-Pool-walk to everything PV6A,151270790,Nellie,Belize,Belize Islands,17.92335,-87.96045,Entire home/apt,350,2,3,2022-01-04,0.84,35,209,3,
49588132,Sought After Paradise! Location-Pool & Ocean PV6B,151270790,Nellie,Belize,Belize Islands,17.92081,-87.9616,Entire home/apt,423,2,17,2022-02-05,1.71,35,217,17,
49595820,Turneffe Atoll adventure & Blue Hole,21954120,Magali,Belize,Belize Mainland,17.49284,-88.1808,Entire home/apt,1107,1,0,,,3,359,0,
49595944,Cays adventure,21954120,Magali,Stann Creek,Stann Creek Mainland,16.63851,-88.32907,Entire home/apt,1107,1,0,,,3,361,0,
49632115,GOLD STANDARD CERTIFIED - SAPPHIRE BEACH BELIZE,181980473,Denise,Belize,Belize Islands,18.03509,-87.8969,Entire home/apt,504,1,0,,,2,180,0,
49646915,Ocean front-pool and beach off deck,237102448,Kelly,Belize,Belize Islands,17.91292,-87.9676,Entire home/apt,728,3,12,2022-02-26,1.22,1,264,12,
49712900,See Belize SEAVIEW Studio.Aparment,397570448,Melbourne,Belize,Belize Mainland,17.50654,-88.2017,Private room,266,1,0,,,1,365,0,
49739273,"Stellar Oceanfront Villa w/ Private Pool, AC, WIFI",8003973,Corrina,Belize,Belize Islands,17.92024,-87.95998,Entire home/apt,1387,2,14,2022-03-21,1.63,22,320,14,
49787283,Minutes From Placencia Village,261868426,Dwayne,Stann Creek,Stann Creek Mainland,16.53611,-88.36428,Entire home/apt,171,3,1,2021-05-24,0.10,7,5,1,
49790609,Single Cozy Cabin With Wildlife To View.,261868426,Dwayne,Stann Creek,Stann Creek Mainland,16.61455,-88.35567,Entire home/apt,161,3,0,,,7,0,0,
49809012,Exclusive brand new apartment w private pool/tub,10430525,Ann,Stann Creek,Stann Creek Mainland,16.520166,-88.372597,Entire home/apt,363,3,1,2021-08-29,0.14,2,309,1,
49810145,La Vida Perazoda  studio,604999,Bobbi,Belize,Belize Islands,17.74455,-88.02452,Entire home/apt,371,2,6,2022-03-10,2.00,27,353,6,
49810734,Your tropical locally owned OCEAN FRONT home!,401714860,Rainbow,Belize,Belize Islands,17.74551,-88.02449,Entire home/apt,400,2,8,2022-03-20,2.11,1,249,8,
49814966,2 bedrooms house fully furnished.,382392408,Marla,Cayo,Cayo,17.06546,-89.13419,Entire home/apt,252,8,0,,,1,0,0,
49815738,Stunning sunset water  views!,68499667,Dawn,Belize,Belize Islands,17.96147,-87.93395,Entire home/apt,504,5,1,2022-03-12,1,1,340,1,
49871954,Therapy - Cabin 1,161021579,Lynn & Althea,Belize,Belize Islands,17.55057,-88.07923,Entire home/apt,504,3,6,2022-03-08,1.78,2,322,6,
49895539,"Wood cabana with a porch, pool view, WiFi, and a shared common area with grills!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85122,-88.28022,Entire home/apt,121,1,1,2021-09-22,0.16,244,365,1,
49901266,Pura Vida’s 3-Bedroom Ocean Front Villa,54601242,Carla,Belize,Belize Islands,17.74066,-88.02341,Entire home/apt,1008,2,2,2022-02-10,0.53,7,286,2,
49930332,Paz Sisters A15,76462031,Elsa,Belize,Belize Islands,17.92122,-87.96146,Entire home/apt,274,3,4,2022-03-01,0.93,3,365,4,
49931227,Ground Floor Beach Villa | Tara Del Sol - A1,402636567,Einer,Belize,Belize Islands,17.89287,-87.97944,Entire home/apt,531,3,1,2021-12-29,0.33,24,294,1,
49962220,BEACH! BEACH! BEACH! LocationLocationLocation RM#4,335595596,Marceli,Belize,Belize Islands,17.91863,-87.96167,Private room,125,1,27,2022-03-23,2.70,15,274,27,
50051388,"Residence at the Palms, Presidential Suite",209888909,Randy,Belize,Belize Islands,17.93279,-87.95468,Entire home/apt,796,3,1,2022-03-18,1,4,27,1,
50135142,2BR OCEANFRONT FLAT IN HEART OF SAN PEDRO,372602323,Faith Noel,Belize,Belize Islands,17.91794,-87.963,Entire home/apt,222,1,5,2022-03-23,1.02,5,346,5,
50149730,"Oceanfront Inn, San Pedro, Ambergris Caye",19450284,Kristin,Belize,Belize Islands,17.9221,-87.96026,Private room,323,1,5,2022-02-10,0.53,2,354,5,
50164445,BRAND NEW WATERFRONT TOWNHOUSE.  PARADISE AWAITS !,9152055,Debra,Belize,Belize Islands,17.91807,-87.96438,Entire home/apt,121,180,0,,,1,269,0,
50194650,Private Rooftop Patio with ocean view and pool #32,76598410,Natasha,Belize,Belize Islands,17.742132,-88.023796,Entire home/apt,270,2,5,2022-02-23,0.60,17,238,5,
50260319,"Ocean View, 1 bed / 1 bath, 2 units separately available for rent",144130330,BelizeIt,Belize,Belize Islands,17.94522,-87.94491,Entire home/apt,258,1,0,,,9,261,0,
50267204,Green Rock Cabanas,405854202,Rianne,Cayo,Cayo,17.27308,-88.77898,Private room,242,1,0,,,1,365,0,
50291302,"Multi-suite property w/ private pool, rooftop, grill, kayaks, partial AC & WiFi!",76414486,Vacasa Belize,Belize,Belize Islands,17.73519,-88.02822,Private room,871,1,0,,,244,364,0,
50295372,"Multi-Suite Family Property with Private Pool, Ocean Views, WiFi, and Partial AC",76414486,Vacasa Belize,Belize,Belize Islands,17.73537,-88.02911,Private room,1091,1,0,,,244,364,0,
50312932,Pool Pad Tiny Home in Mahogany Bay Village,72404857,Linda,Belize,Belize Islands,17.89916,-87.98538,Entire home/apt,230,2,8,2021-12-17,1.01,3,0,8,
50354359,Doña Dila’s,400230632,John,Orange Walk,Orange Walk,18.1324,-88.67583,Entire home/apt,302,3,0,,,1,0,0,
50359460,Cute place with a pool #18,76598410,Natasha,Belize,Belize Islands,17.74224,-88.02537,Entire home/apt,188,1,0,,,17,343,0,
50373792,Ocean View/Lagoon View w/ Shared Pool -San Pedro!!,67893066,Shawn,Belize,Belize Islands,17.93378,-87.95487,Entire home/apt,212,3,0,,,1,297,0,
50420036,New Condo w/ Partial Sea View and Pool access #23,76598410,Natasha,Belize,Belize Islands,17.74101,-88.02328,Entire home/apt,206,1,0,,,17,335,0,
50421077,Beach Front Balcony Suite with pool,76598410,Natasha,Belize,Belize Islands,17.74263,-88.0231,Entire home/apt,218,1,1,2022-03-06,1,17,347,1,
50437814,Large Ocean Front Home Close to Village - Surfside Gecko,72483617,Gecko Vacation,Stann Creek,Stann Creek Mainland,16.58101,-88.3653,Entire home/apt,1389,4,1,2022-01-30,0.52,18,127,1,
50457430,Queen Suite w private rooftop patio and Sea View,76598410,Natasha,Belize,Belize Islands,17.74117,-88.02381,Entire home/apt,298,1,5,2022-02-28,0.79,17,332,5,
50460597,Beach Getaway with Private balcony,76598410,Natasha,Belize,Belize Islands,17.74241,-88.02505,Entire home/apt,186,1,2,2021-11-15,0.26,17,346,2,
50461031,Sunrise Seaview Condo #20,76598410,Natasha,Belize,Belize Islands,17.74225,-88.02573,Entire home/apt,228,1,3,2022-03-27,2.00,17,349,3,
50461589,Sugar Shack with Pool,76598410,Natasha,Belize,Belize Islands,17.74251,-88.025,Entire home/apt,186,1,2,2022-03-19,0.95,17,350,2,
50464676,Fabulous Condo with partial sea view and pool,76598410,Natasha,Belize,Belize Islands,17.74245,-88.02516,Entire home/apt,186,1,0,,,17,353,0,
50464879,Rooftop Patio with views in a Cozy Suite #33,76598410,Natasha,Belize,Belize Islands,17.74101,-88.02413,Entire home/apt,218,1,3,2022-03-25,0.43,17,335,3,
50465069,Studio with Sea View #15,76598410,Natasha,Belize,Belize Islands,17.74251,-88.02548,Entire home/apt,198,1,0,,,17,324,0,
50465156,Studio with Ocean and pool view #14,76598410,Natasha,Belize,Belize Islands,17.74227,-88.02342,Entire home/apt,191,1,1,2022-02-05,0.58,17,340,1,
50465276,Private Rooftop Patio & Balcony with pool,76598410,Natasha,Belize,Belize Islands,17.74214,-88.02403,Entire home/apt,213,1,6,2022-03-24,0.78,17,340,6,
50465388,Penthouse with Sea View & Balcony #4,76598410,Natasha,Belize,Belize Islands,17.74109,-88.02385,Entire home/apt,275,1,8,2022-03-12,0.97,17,341,8,
50479260,Cute studio #2,76598410,Natasha,Belize,Belize Islands,17.74079,-88.02398,Entire home/apt,236,1,1,2021-08-06,0.13,17,148,1,
50480024,Beachfront Studio with pool,76598410,Natasha,Belize,Belize Islands,17.74257,-88.02432,Entire home/apt,196,1,6,2022-03-16,1.31,17,146,6,
50481373,Beach Getaway with pool,76598410,Natasha,Belize,Belize Islands,17.74115,-88.02569,Entire home/apt,129,1,1,2021-08-06,0.13,17,350,1,
50497801,The Residence at the Palms,209888909,Randy,Belize,Belize Islands,17.94052,-87.94707,Entire home/apt,2399,3,0,,,4,1,0,
50507213,Tropical Beachfront Walkout | Tara Del Sol - C1,402636567,Einer,Belize,Belize Islands,17.89158,-87.98009,Entire home/apt,670,3,3,2022-03-26,1.08,24,344,3,
50507838,Tropical Beach Villa | Tara Del Sol - C2,402636567,Einer,Belize,Belize Islands,17.89283,-87.9788,Entire home/apt,632,3,0,,,24,339,0,
50526080,Gated hilltop home w views of the city/mountains,126301104,Alex And  Anthea,Cayo,Cayo,17.1524,-89.07962,Entire home/apt,200,15,0,,,1,365,0,
50548575,Comfort + Stunning Views! Perfect for your family or couples Beach getaway!,146517735,Paradise,Belize,Belize Islands,17.97354,-87.92522,Entire home/apt,1012,1,1,2021-07-05,0.11,8,125,1,
50552308,"Nature rest house w/ firepit, bikes & car rental",230055677,Melody,Cayo,Cayo,17.134981,-89.045235,Entire home/apt,140,1,12,2022-03-13,1.40,4,314,12,
50552338,Beachfront Walkout Villa | Tara Del Sol - C3,402636567,Einer,Belize,Belize Islands,17.89106,-87.98014,Entire home/apt,632,3,0,,,24,295,0,
50552485,Tropical Beachfront Residence | Tara Del Sol - C4,402636567,Einer,Belize,Belize Islands,17.892168,-87.979187,Entire home/apt,670,3,3,2022-03-08,0.98,24,245,3,
50552738,2 Bedroom Mini-Condo at San Pablo Villas,402636567,Einer,Belize,Belize Islands,17.92137,-87.96224,Entire home/apt,227,3,1,2022-02-25,0.94,24,165,1,
50641243,Gold Strd Paradise Villas 10B -POOL -SEA-IN TOWN,151270790,Nellie,Belize,Belize Islands,17.92348,-87.95885,Entire home/apt,343,2,8,2022-03-22,0.89,35,337,8,
50647294,Mahogany Bay Village Tiny Homes with Private Pool,72404857,Linda,Belize,Belize Islands,17.89883,-87.98377,Entire home/apt,803,3,1,2022-01-08,0.37,3,252,1,
50700342,Valley Stream Private Eden,72483617,Gecko Vacation,Cayo,Cayo,17.21373,-89.04657,Entire home/apt,9216,1,0,,,18,251,0,
50769634,Couple’s getaway with sunrise & sunset seaview.,249277530,Carmen,Belize,Belize Mainland,17.51793,-88.20235,Entire home/apt,183,2,8,2022-03-01,1.03,2,201,8,
